iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,death_rate
KEN,Africa,Kenya,2020-12-01,82605.0,0.0,885.857,1445.0,0.0,11.286,1522.604,0.0,16.328,26.635,0.0,0.208,0.88,,,,,,,,,,,,,6737.0,0.127,0.12,8.3,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017492887839719147
KEN,Africa,Kenya,2020-12-02,82605.0,0.0,885.857,1445.0,0.0,11.286,1522.604,0.0,16.328,26.635,0.0,0.208,0.88,,,,,,,,,,,,,6536.0,0.123,0.1269,7.9,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017492887839719147
KEN,Africa,Kenya,2020-12-03,82605.0,0.0,885.857,1445.0,0.0,11.286,1522.604,0.0,16.328,26.635,0.0,0.208,0.87,,,,,,,,,,,,,6335.0,0.12,0.1416,7.1,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017492887839719147
KEN,Africa,Kenya,2020-12-04,82605.0,0.0,885.857,1445.0,0.0,11.286,1522.604,0.0,16.328,26.635,0.0,0.208,0.84,,,,,,,,,,,,,6135.0,0.116,0.1302,7.7,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017492887839719147
KEN,Africa,Kenya,2020-12-05,82605.0,0.0,885.857,1445.0,0.0,11.286,1522.604,0.0,16.328,26.635,0.0,0.208,0.81,,,,,,,,,,,,,5934.0,0.112,0.1295,7.7,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017492887839719147
KEN,Africa,Kenya,2020-12-06,87984.0,5379.0,768.429,1518.0,73.0,10.429,1621.752,99.148,14.164,27.98,1.346,0.192,0.79,,,,,,,,,,,,,5733.0,0.108,0.1262,7.9,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017253136933987997
KEN,Africa,Kenya,2020-12-07,87984.0,0.0,768.429,1518.0,0.0,10.429,1621.752,0.0,14.164,27.98,0.0,0.192,0.78,,,,,,,,,931799.0,,17.579,,5733.0,0.108,0.1236,8.1,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017253136933987997
KEN,Africa,Kenya,2020-12-08,87984.0,0.0,768.429,1518.0,0.0,10.429,1621.752,0.0,14.164,27.98,0.0,0.192,0.77,,,,,,,,,938936.0,7137.0,17.714,0.135,5934.0,0.112,0.1187,8.4,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017253136933987997
KEN,Africa,Kenya,2020-12-09,87984.0,0.0,768.429,1518.0,0.0,10.429,1621.752,0.0,14.164,27.98,0.0,0.192,0.76,,,,,,,,,,,,,5945.0,0.112,0.1089,9.2,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017253136933987997
KEN,Africa,Kenya,2020-12-10,87984.0,0.0,768.429,1518.0,0.0,10.429,1621.752,0.0,14.164,27.98,0.0,0.192,0.75,,,,,,,,,,,,,5956.0,0.112,0.0941,10.6,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017253136933987997
KEN,Africa,Kenya,2020-12-11,87984.0,0.0,768.429,1518.0,0.0,10.429,1621.752,0.0,14.164,27.98,0.0,0.192,0.75,,,,,,,,,,,,,5967.0,0.113,0.0893,11.2,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017253136933987997
KEN,Africa,Kenya,2020-12-12,87984.0,0.0,768.429,1518.0,0.0,10.429,1621.752,0.0,14.164,27.98,0.0,0.192,0.74,,,,,,,,,,,,,5978.0,0.113,0.0846,11.8,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017253136933987997
KEN,Africa,Kenya,2020-12-13,91526.0,3542.0,506.0,1586.0,68.0,9.714,1687.039,65.287,9.327,29.234,1.253,0.179,0.73,,,,,,,,,,,,,5990.0,0.113,0.0838,11.9,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017328409413718507
KEN,Africa,Kenya,2020-12-14,91526.0,0.0,506.0,1586.0,0.0,9.714,1687.039,0.0,9.327,29.234,0.0,0.179,0.73,,,,,,,,,973805.0,,18.372,,6001.0,0.113,0.0827,12.1,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017328409413718507
KEN,Africa,Kenya,2020-12-15,91526.0,0.0,506.0,1586.0,0.0,9.714,1687.039,0.0,9.327,29.234,0.0,0.179,0.72,,,,,,,,,,,,,5487.0,0.104,0.0875,11.4,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017328409413718507
KEN,Africa,Kenya,2020-12-16,91526.0,0.0,506.0,1586.0,0.0,9.714,1687.039,0.0,9.327,29.234,0.0,0.179,0.71,,,,,,,,,,,,,5163.0,0.097,0.0883,11.3,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017328409413718507
KEN,Africa,Kenya,2020-12-17,91526.0,0.0,506.0,1586.0,0.0,9.714,1687.039,0.0,9.327,29.234,0.0,0.179,0.7,,,,,,,,,984435.0,,18.572,,4839.0,0.091,0.0915,10.9,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017328409413718507
KEN,Africa,Kenya,2020-12-18,91526.0,0.0,506.0,1586.0,0.0,9.714,1687.039,0.0,9.327,29.234,0.0,0.179,0.69,,,,,,,,,,,,,4917.0,0.093,0.0809,12.4,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017328409413718507
KEN,Africa,Kenya,2020-12-19,91526.0,0.0,506.0,1586.0,0.0,9.714,1687.039,0.0,9.327,29.234,0.0,0.179,0.69,,,,,,,,,,,,,4994.0,0.094,0.0751,13.3,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017328409413718507
KEN,Africa,Kenya,2020-12-20,94151.0,2625.0,375.0,1633.0,47.0,6.714,1735.424,48.385,6.912,30.1,0.866,0.124,0.69,,,,,,,,,1003493.0,,18.932,,5071.0,0.096,0.0735,13.6,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017344478550413697
KEN,Africa,Kenya,2020-12-21,94151.0,0.0,375.0,1633.0,0.0,6.714,1735.424,0.0,6.912,30.1,0.0,0.124,0.67,,,,,,,,,,,,,4787.0,0.09,0.0764,13.1,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017344478550413697
KEN,Africa,Kenya,2020-12-22,94151.0,0.0,375.0,1633.0,0.0,6.714,1735.424,0.0,6.912,30.1,0.0,0.124,0.65,,,,,,,,,,,,,4826.0,0.091,0.0683,14.6,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017344478550413697
KEN,Africa,Kenya,2020-12-23,94151.0,0.0,375.0,1633.0,0.0,6.714,1735.424,0.0,6.912,30.1,0.0,0.124,0.64,,,,,,,,,,,,,4865.0,0.092,0.0688,14.5,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017344478550413697
KEN,Africa,Kenya,2020-12-24,94151.0,0.0,375.0,1633.0,0.0,6.714,1735.424,0.0,6.912,30.1,0.0,0.124,0.61,,,,,,,,,,,,,4905.0,0.093,0.059,16.9,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017344478550413697
KEN,Africa,Kenya,2020-12-25,94151.0,0.0,375.0,1633.0,0.0,6.714,1735.424,0.0,6.912,30.1,0.0,0.124,0.6,,,,,,,,,,,,,4543.0,0.086,0.0614,16.3,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017344478550413697
KEN,Africa,Kenya,2020-12-26,94151.0,0.0,375.0,1633.0,0.0,6.714,1735.424,0.0,6.912,30.1,0.0,0.124,0.59,,,,,,,,,,,,,4181.0,0.079,0.0578,17.3,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017344478550413697
KEN,Africa,Kenya,2020-12-27,95843.0,1692.0,241.714,1655.0,22.0,3.143,1766.611,31.188,4.455,30.506,0.406,0.058,0.6,,,,,,,,,,,,,3819.0,0.072,0.0532,18.8,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017267823419550722
KEN,Africa,Kenya,2020-12-28,95843.0,0.0,241.714,1655.0,0.0,3.143,1766.611,0.0,4.455,30.506,0.0,0.058,0.61,,,,,,,,,,,,,3819.0,0.072,0.0515,19.4,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017267823419550722
KEN,Africa,Kenya,2020-12-29,95843.0,0.0,241.714,1655.0,0.0,3.143,1766.611,0.0,4.455,30.506,0.0,0.058,0.62,,,,,,,,,,,,,3819.0,0.072,0.0513,19.5,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017267823419550722
KEN,Africa,Kenya,2020-12-30,95843.0,0.0,241.714,1655.0,0.0,3.143,1766.611,0.0,4.455,30.506,0.0,0.058,0.63,,,,,,,,,1041679.0,,19.652,,3819.0,0.072,0.0395,25.3,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017267823419550722
KEN,Africa,Kenya,2020-12-31,95843.0,0.0,241.714,1655.0,0.0,3.143,1766.611,0.0,4.455,30.506,0.0,0.058,0.66,,,,,,,,,,,,,3774.0,0.071,0.0389,25.7,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017267823419550722
KEN,Africa,Kenya,2021-01-01,95843.0,0.0,241.714,1655.0,0.0,3.143,1766.611,0.0,4.455,30.506,0.0,0.058,0.69,,,,,,,,,,,,,3728.0,0.07,0.0345,29.0,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017267823419550722
KEN,Africa,Kenya,2021-01-02,95843.0,0.0,241.714,1655.0,0.0,3.143,1766.611,0.0,4.455,30.506,0.0,0.058,0.73,,,,,,,,,,,,,3683.0,0.069,0.0324,30.9,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017267823419550722
KEN,Africa,Kenya,2021-01-03,96678.0,835.0,119.286,1685.0,30.0,4.286,1782.002,15.391,2.199,31.059,0.553,0.079,0.8,,,,,,,,,1055691.0,,19.917,,3638.0,0.069,0.0345,29.0,tests performed,,,,,,,,,,,,,,57.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.01742899108380397
KEN,Africa,Kenya,2021-01-04,96678.0,0.0,119.286,1685.0,0.0,4.286,1782.002,0.0,2.199,31.059,0.0,0.079,0.86,,,,,,,,,,,,,3786.0,0.071,0.0346,28.9,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.01742899108380397
KEN,Africa,Kenya,2021-01-05,96678.0,0.0,119.286,1685.0,0.0,4.286,1782.002,0.0,2.199,31.059,0.0,0.079,0.91,,,,,,,,,,,,,3934.0,0.074,0.0359,27.9,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.01742899108380397
KEN,Africa,Kenya,2021-01-06,96678.0,0.0,119.286,1685.0,0.0,4.286,1782.002,0.0,2.199,31.059,0.0,0.079,0.94,,,,,,,,,1070249.0,,20.191,,4081.0,0.077,0.0402,24.9,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.01742899108380397
KEN,Africa,Kenya,2021-01-07,96678.0,0.0,119.286,1685.0,0.0,4.286,1782.002,0.0,2.199,31.059,0.0,0.079,0.94,,,,,,,,,,,,,4166.0,0.079,0.0437,22.9,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.01742899108380397
KEN,Africa,Kenya,2021-01-08,96678.0,0.0,119.286,1685.0,0.0,4.286,1782.002,0.0,2.199,31.059,0.0,0.079,0.91,,,,,,,,,,,,,4251.0,0.08,0.045,22.2,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.01742899108380397
KEN,Africa,Kenya,2021-01-09,96678.0,0.0,119.286,1685.0,0.0,4.286,1782.002,0.0,2.199,31.059,0.0,0.079,0.89,,,,,,,,,,,,,4336.0,0.082,0.0496,20.2,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.01742899108380397
KEN,Africa,Kenya,2021-01-10,98184.0,1506.0,215.143,1704.0,19.0,2.714,1809.761,27.759,3.966,31.409,0.35,0.05,0.85,,,,,,,,,,,,,4421.0,0.083,0.0475,21.1,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017355169885113663
KEN,Africa,Kenya,2021-01-11,98184.0,0.0,215.143,1704.0,0.0,2.714,1809.761,0.0,3.966,31.409,0.0,0.05,0.83,,,,,,,,,,,,,4313.0,0.081,0.0472,21.2,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017355169885113663
KEN,Africa,Kenya,2021-01-12,98184.0,0.0,215.143,1704.0,0.0,2.714,1809.761,0.0,3.966,31.409,0.0,0.05,0.81,,,,,,,,,,,,,4205.0,0.079,0.0443,22.6,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017355169885113663
KEN,Africa,Kenya,2021-01-13,98184.0,0.0,215.143,1704.0,0.0,2.714,1809.761,0.0,3.966,31.409,0.0,0.05,0.81,,,,,,,,,,,,,4097.0,0.077,0.0403,24.8,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017355169885113663
KEN,Africa,Kenya,2021-01-14,98184.0,0.0,215.143,1704.0,0.0,2.714,1809.761,0.0,3.966,31.409,0.0,0.05,0.81,,,,,,,,,,,,,4097.0,0.077,0.0335,29.9,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017355169885113663
KEN,Africa,Kenya,2021-01-15,98184.0,0.0,215.143,1704.0,0.0,2.714,1809.761,0.0,3.966,31.409,0.0,0.05,0.84,,,,,,,,,1107121.0,,20.887,,4097.0,0.077,0.0316,31.7,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017355169885113663
KEN,Africa,Kenya,2021-01-16,98184.0,0.0,215.143,1704.0,0.0,2.714,1809.761,0.0,3.966,31.409,0.0,0.05,0.86,,,,,,,,,,,,,4395.0,0.083,0.0292,34.3,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017355169885113663
KEN,Africa,Kenya,2021-01-17,99082.0,898.0,128.286,1728.0,24.0,3.429,1826.314,16.552,2.365,31.851,0.442,0.063,0.85,,,,,,,,,,,,,4694.0,0.089,0.0271,36.9,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017440100119093277
KEN,Africa,Kenya,2021-01-18,99082.0,0.0,128.286,1728.0,0.0,3.429,1826.314,0.0,2.365,31.851,0.0,0.063,0.85,,,,,,,,,1125679.0,,21.237,,4992.0,0.094,0.0256,39.1,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017440100119093277
KEN,Africa,Kenya,2021-01-19,99082.0,0.0,128.286,1728.0,0.0,3.429,1826.314,0.0,2.365,31.851,0.0,0.063,0.85,,,,,,,,,,,,,4999.0,0.094,0.025,39.9,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017440100119093277
KEN,Africa,Kenya,2021-01-20,99082.0,0.0,128.286,1728.0,0.0,3.429,1826.314,0.0,2.365,31.851,0.0,0.063,0.87,,,,,,,,,,,,,5006.0,0.094,0.0254,39.4,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017440100119093277
KEN,Africa,Kenya,2021-01-21,99082.0,0.0,128.286,1728.0,0.0,3.429,1826.314,0.0,2.365,31.851,0.0,0.063,0.88,,,,,,,,,,,,,5013.0,0.095,0.0267,37.5,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017440100119093277
KEN,Africa,Kenya,2021-01-22,99082.0,0.0,128.286,1728.0,0.0,3.429,1826.314,0.0,2.365,31.851,0.0,0.063,0.89,,,,,,,,,,,,,5020.0,0.095,0.0259,38.6,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017440100119093277
KEN,Africa,Kenya,2021-01-23,99082.0,0.0,128.286,1728.0,0.0,3.429,1826.314,0.0,2.365,31.851,0.0,0.063,0.9,,,,,,,,,,,,,4729.0,0.089,0.0247,40.6,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017440100119093277
KEN,Africa,Kenya,2021-01-24,99898.0,816.0,116.571,1740.0,12.0,1.714,1841.354,15.041,2.149,32.072,0.221,0.032,0.91,,,,,,,,,,,,,4437.0,0.084,0.0264,37.8,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017417766121443874
KEN,Africa,Kenya,2021-01-25,99898.0,0.0,116.571,1740.0,0.0,1.714,1841.354,0.0,2.149,32.072,0.0,0.032,0.92,,,,,,,,,,,,,4146.0,0.078,0.0284,35.2,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017417766121443874
KEN,Africa,Kenya,2021-01-26,99898.0,0.0,116.571,1740.0,0.0,1.714,1841.354,0.0,2.149,32.072,0.0,0.032,0.93,,,,,,,,,,,,,4146.0,0.078,0.0305,32.8,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017417766121443874
KEN,Africa,Kenya,2021-01-27,99898.0,0.0,116.571,1740.0,0.0,1.714,1841.354,0.0,2.149,32.072,0.0,0.032,0.93,,,,,,,,,,,,,4146.0,0.078,0.0303,33.0,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017417766121443874
KEN,Africa,Kenya,2021-01-28,99898.0,0.0,116.571,1740.0,0.0,1.714,1841.354,0.0,2.149,32.072,0.0,0.032,0.93,,,,,,,,,,,,,4146.0,0.078,0.0273,36.6,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017417766121443874
KEN,Africa,Kenya,2021-01-29,99898.0,0.0,116.571,1740.0,0.0,1.714,1841.354,0.0,2.149,32.072,0.0,0.032,0.96,,,,,,,,,,,,,4146.0,0.078,0.0274,36.6,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017417766121443874
KEN,Africa,Kenya,2021-01-30,99898.0,0.0,116.571,1740.0,0.0,1.714,1841.354,0.0,2.149,32.072,0.0,0.032,0.98,,,,,,,,,,,,,4146.0,0.078,0.0268,37.4,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017417766121443874
KEN,Africa,Kenya,2021-01-31,100675.0,777.0,111.0,1755.0,15.0,2.143,1855.676,14.322,2.046,32.349,0.276,0.039,1.02,,,,,,,,,,,,,4146.0,0.078,0.0272,36.7,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017432331760615843
KEN,Africa,Kenya,2021-02-01,100675.0,0.0,111.0,1755.0,0.0,2.143,1855.676,0.0,2.046,32.349,0.0,0.039,1.05,,,,,,,,,,,,,4146.0,0.078,0.0277,36.1,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017432331760615843
KEN,Africa,Kenya,2021-02-02,100675.0,0.0,111.0,1755.0,0.0,2.143,1855.676,0.0,2.046,32.349,0.0,0.039,1.08,,,,,,,,,,,,,4146.0,0.078,0.0281,35.6,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017432331760615843
KEN,Africa,Kenya,2021-02-03,100675.0,0.0,111.0,1755.0,0.0,2.143,1855.676,0.0,2.046,32.349,0.0,0.039,1.09,,,,,,,,,,,,,4146.0,0.078,0.0288,34.7,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017432331760615843
KEN,Africa,Kenya,2021-02-04,100675.0,0.0,111.0,1755.0,0.0,2.143,1855.676,0.0,2.046,32.349,0.0,0.039,1.1,,,,,,,,,,,,,4146.0,0.078,0.0316,31.6,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017432331760615843
